player.id,player.name,minutes_played,total_passes,accurate_passes,progressive_passes,final_third_passes,long_passes,accurate_progressive_passes,accurate_long_passes,passes_per90,pass_accuracy_rate,progressive_passes_per90,final_third_passes_per90,progressive_pass_accuracy,long_pass_accuracy,z_passes_per90,z_pass_accuracy_rate,z_progressive_passes_per90,z_final_third_passes_per90,z_progressive_pass_accuracy,z_long_pass_accuracy,CB_ball_passing_quality_z_score,CB_rank_for_ball_passing_quality,CB_rank_for_ball_passing_quality_z_score
258154,Rúben Dias,2276.0,2150,2032,225,313,144,175,86,85.01757469244288,0.9451162790697675,8.897188049209138,12.376977152899824,0.7777777777777778,0.5972222222222222,2.7533134435940885,1.327788794162816,0.6454352903147881,2.3336059318748053,0.8364585495733443,0.6748999809524153,1.9513904847267685,2,1.673111650755282
270866,Diego Carlos,846.0,556,507,76,51,62,53,37,59.148936170212764,0.9118705035971223,8.085106382978724,5.425531914893616,0.6973684210526315,0.5967741935483871,0.566752624662296,0.3702659799877334,0.27961862009640015,-0.2563843046799311,-0.0764552109036376,0.6702132512479992,0.34516755702787066,30,0.5708263279047433
283145,T. Adarabioyo,1425.0,1082,1003,127,114,82,98,46,68.33684210526316,0.9269870609981515,8.021052631578947,7.2,0.7716535433070866,0.5609756097560976,1.343365398788305,0.805643058052354,0.25076446536485547,0.4047523162886435,0.7669281099779601,0.29573211681705663,0.89688823744978,15,1.1613363222889603
285382,W. Faes,2836.0,1433,1295,198,148,160,148,86,45.47602256699577,0.9036985345429169,6.283497884344147,4.696755994358251,0.7474747474747475,0.5375,-0.58895787551506,0.13490233769360982,-0.5319480602190422,-0.5279138146159339,0.4924183224844988,0.050158911353687545,-0.1985863904946362,52,-0.29525499719210857
286380,I. Diop,1345.0,701,623,101,71,76,68,38,46.90706319702603,0.8887303851640513,6.758364312267658,4.750929368029739,0.6732673267326733,0.5,-0.46799838361003854,-0.2962003907729628,-0.31803600840799845,-0.5077297371922543,-0.35008282768026544,-0.34212036490597847,-0.5338529681011476,61,-0.6495609938226389
288080,C. Burgess,1546.0,670,546,136,87,112,82,44,39.003880983182405,0.8149253731343283,7.917205692108668,5.0646830530401035,0.6029411764705882,0.39285714285714285,-1.1360191825716424,-2.421883483263131,0.20398475934621346,-0.39083045178653547,-1.148518642993183,-1.4629182970764536,-1.690358229388612,84,-1.5550096518784384
297957,M. Akanji,1974.0,1572,1492,177,226,90,152,64,71.67173252279636,0.9491094147582697,8.069908814589665,10.303951367781156,0.8587570621468926,0.7111111111111111,1.6252488352182075,1.4427964445328194,0.27277260436339085,1.5612317909942075,1.7558428852401464,1.866266671815106,1.9314734989180122,3,1.6337443177963342
327391,J. Bree,490.0,270,242,29,21,17,21,9,49.59183673469387,0.8962962962962963,5.326530612244898,3.857142857142857,0.7241379310344828,0.5294117647058824,-0.24106643200676095,-0.07829202749515077,-0.9630310356694368,-0.8407393859060088,0.22746780277239878,-0.03445034431016174,-0.5338963217263356,62,-0.6889283267815867
346131,T. Chalobah,1872.0,943,829,136,111,114,92,57,45.33653846153846,0.8791092258748674,6.538461538461539,5.336538461538462,0.6764705882352942,0.5,-0.6007478458142166,-0.5733026507514142,-0.417095134885947,-0.2895417514288389,-0.31371515079230655,-0.34212036490597847,-0.6456500439559024,67,-0.8857649915763257
349142,N. Mazraoui,862.0,714,646,104,78,65,65,35,74.5475638051044,0.9047619047619048,10.8584686774942,8.14385150812065,0.625,0.5384615384615384,1.8683300471787603,0.1655288227167367,1.528929129220763,0.7564153312577563,-0.8980775953329201,0.06021735433470459,0.7944369624525209,19,1.0038669904531692
