anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,CB_pair_fit_z_score,coverage_gain_raw,coverage_gain_z_within_anchor,companion_fit_score,companion_rank_for_anchor,pair_key
8360,C. Dawson,9433,J. Tarkowski,0.7687195291671545,0.09381251817929702,1.4719443831382717,1.0148482280570454,12,8360__9433
8360,C. Dawson,393247,I. Konaté,1.1460230830565863,0.04957511111867727,0.36708067764710883,0.8733932411632692,13,8360__393247
8360,C. Dawson,412968,M. Senesi,0.4979486446436763,0.09381251817929702,1.4719443831382717,0.8388471531167847,14,8360__412968
8360,C. Dawson,558243,S. van den Berg,0.4976842363564034,0.09381251817929702,1.4719443831382717,0.8386752877300573,15,8360__558243
8360,C. Dawson,8653,H. Maguire,0.676300234569338,0.07098936866452074,0.9019184431160701,0.7552666075606942,16,8360__8653
8360,C. Dawson,239411,T. Mings,0.41732975740190714,0.08575184116466804,1.2706226948452317,0.7159822855070708,17,8360__239411
8360,C. Dawson,534563,C. Richards,0.40288728112977484,0.08431231752335124,1.234669470409904,0.69401104737782,18,8360__534563
8360,C. Dawson,145787,J. Andersen,0.6882428769170974,0.0618819168006564,0.6744527374497628,0.6834163281035303,19,8360__145787
8360,C. Dawson,777938,Dean Huijsen,0.6049126710169807,0.06544327474839637,0.7634004267510005,0.6603833855238876,20,8360__777938
8360,C. Dawson,415847,C. Romero,0.25563767047729435,0.08585910095369041,1.2733015916392292,0.6118200428839715,21,8360__415847
8360,C. Dawson,397074,M. Guéhi,0.3986330697802778,0.06966905045493832,0.8689424672079953,0.563241358879979,22,8360__397074
8360,C. Dawson,583655,C. Okoli,0.26953337489339224,0.0784051857405588,1.0871342520500862,0.5556936818982351,23,8360__583655
8360,C. Dawson,62126,M. Doherty,1.0995441735703808,0.015961858111299406,-0.47243650337690907,0.5493509366388294,24,8360__62126
8360,C. Dawson,366217,K. Danso,0.5815459897849178,0.038147467678777115,0.08166637977160005,0.40658812628025653,25,8360__366217
8360,C. Dawson,283145,T. Adarabioyo,0.3911993188343939,0.05020589690263785,0.3828350440294516,0.38827182265266413,26,8360__283145
8360,C. Dawson,240032,J. Bednarek,0.6147756656310803,0.030337164097762458,-0.11340203695783789,0.35991346972495897,27,8360__240032
8360,C. Dawson,578325,W. Saliba,0.9569863077579691,0.0,-0.8710963451530732,0.31715737923910436,28,8360__578325
8360,C. Dawson,623641,E. Agbadou,0.7829486474362795,0.0,-0.8710963451530732,0.20403290003000607,29,8360__623641
8360,C. Dawson,413002,K. Mavropanos,0.5341827504588103,0.015961858111299406,-0.47243650337690907,0.18186601161630853,30,8360__413002
8360,C. Dawson,415917,Gabriel Magalhaes,0.49837112740129375,0.015961858111299406,-0.47243650337690907,0.15858845662892276,31,8360__415917
8360,C. Dawson,424241,N. Milenković,0.3672403818065256,0.023416617630529,-0.2862480765851933,0.13851942136942397,32,8360__424241
8360,C. Dawson,234399,A. Webster,0.4557917975649567,0.015961858111299406,-0.47243650337690907,0.13091189223530372,33,8360__234399
8360,C. Dawson,365443,M. de Ligt,0.5318677686987562,0.010130863995487181,-0.6180701241871248,0.12938950618869788,34,8360__365443
